REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/01/01 00:30:00,6029.36,51.17,TRADE
QLD1,2020/01/01 01:00:00,5954.32,53.07,TRADE
QLD1,2020/01/01 01:30:00,5888.68,51.32,TRADE
QLD1,2020/01/01 02:00:00,5820.63,51.04,TRADE
QLD1,2020/01/01 02:30:00,5750.66,51.69,TRADE
QLD1,2020/01/01 03:00:00,5705.83,51.99,TRADE
QLD1,2020/01/01 03:30:00,5662.17,51.80,TRADE
QLD1,2020/01/01 04:00:00,5593.15,50.83,TRADE
QLD1,2020/01/01 04:30:00,5580.14,49.33,TRADE
QLD1,2020/01/01 05:00:00,5570.9,47.28,TRADE
QLD1,2020/01/01 05:30:00,5549.25,49.33,TRADE
QLD1,2020/01/01 06:00:00,5490.26,46.41,TRADE
QLD1,2020/01/01 06:30:00,5478.27,37.11,TRADE
QLD1,2020/01/01 07:00:00,5440.92,29.91,TRADE
QLD1,2020/01/01 07:30:00,5502.83,32.11,TRADE
QLD1,2020/01/01 08:00:00,5531.49,29.80,TRADE
QLD1,2020/01/01 08:30:00,5511.21,26.07,TRADE
QLD1,2020/01/01 09:00:00,5468.43,5.77,TRADE
QLD1,2020/01/01 09:30:00,5436.93,20.21,TRADE
QLD1,2020/01/01 10:00:00,5447.44,11.67,TRADE
QLD1,2020/01/01 10:30:00,5501.28,20.86,TRADE
QLD1,2020/01/01 11:00:00,5542.52,30.27,TRADE
QLD1,2020/01/01 11:30:00,5593.34,34.68,TRADE
QLD1,2020/01/01 12:00:00,5655.97,36.63,TRADE
QLD1,2020/01/01 12:30:00,5742.94,29.63,TRADE
QLD1,2020/01/01 13:00:00,5885.97,36.22,TRADE
QLD1,2020/01/01 13:30:00,6006.93,36.89,TRADE
QLD1,2020/01/01 14:00:00,6168.56,41.79,TRADE
QLD1,2020/01/01 14:30:00,6314.93,42.01,TRADE
QLD1,2020/01/01 15:00:00,6569.26,45.59,TRADE
QLD1,2020/01/01 15:30:00,6771.49,43.74,TRADE
QLD1,2020/01/01 16:00:00,6991.68,51.47,TRADE
QLD1,2020/01/01 16:30:00,7236.14,59.74,TRADE
QLD1,2020/01/01 17:00:00,7517.19,63.22,TRADE
QLD1,2020/01/01 17:30:00,7701.29,61.47,TRADE
QLD1,2020/01/01 18:00:00,7806.6,73.68,TRADE
QLD1,2020/01/01 18:30:00,7809.47,70.88,TRADE
QLD1,2020/01/01 19:00:00,7850.27,76.78,TRADE
QLD1,2020/01/01 19:30:00,7810.09,76.60,TRADE
QLD1,2020/01/01 20:00:00,7769.28,73.40,TRADE
QLD1,2020/01/01 20:30:00,7658.33,75.85,TRADE
QLD1,2020/01/01 21:00:00,7470.52,69.74,TRADE
QLD1,2020/01/01 21:30:00,7252.72,67.78,TRADE
QLD1,2020/01/01 22:00:00,7051.53,66.03,TRADE
QLD1,2020/01/01 22:30:00,6898.7,66.77,TRADE
QLD1,2020/01/01 23:00:00,6727.81,65.74,TRADE
QLD1,2020/01/01 23:30:00,6462.68,58.73,TRADE
QLD1,2020/01/02 00:00:00,6217.92,53.06,TRADE
QLD1,2020/01/02 00:30:00,6085.86,54.59,TRADE
QLD1,2020/01/02 01:00:00,5932.56,52.57,TRADE
QLD1,2020/01/02 01:30:00,5833.22,47.43,TRADE
QLD1,2020/01/02 02:00:00,5747.96,41.91,TRADE
QLD1,2020/01/02 02:30:00,5665.23,45.07,TRADE
QLD1,2020/01/02 03:00:00,5645.35,49.15,TRADE
QLD1,2020/01/02 03:30:00,5631.38,51.57,TRADE
QLD1,2020/01/02 04:00:00,5627.45,51.77,TRADE
QLD1,2020/01/02 04:30:00,5644.24,54.04,TRADE
QLD1,2020/01/02 05:00:00,5692.81,52.68,TRADE
QLD1,2020/01/02 05:30:00,5717.75,54.77,TRADE
QLD1,2020/01/02 06:00:00,5748.14,53.02,TRADE
QLD1,2020/01/02 06:30:00,5861.98,49.40,TRADE
QLD1,2020/01/02 07:00:00,5973.54,47.40,TRADE
QLD1,2020/01/02 07:30:00,6167.49,46.63,TRADE
QLD1,2020/01/02 08:00:00,6228.1,45.95,TRADE
QLD1,2020/01/02 08:30:00,6373.31,48.01,TRADE
QLD1,2020/01/02 09:00:00,6365.16,45.97,TRADE
QLD1,2020/01/02 09:30:00,6400.18,56.80,TRADE
QLD1,2020/01/02 10:00:00,6396.05,55.95,TRADE
QLD1,2020/01/02 10:30:00,6374.7,51.72,TRADE
QLD1,2020/01/02 11:00:00,6404.11,53.40,TRADE
QLD1,2020/01/02 11:30:00,6424.39,56.06,TRADE
QLD1,2020/01/02 12:00:00,6501.57,51.87,TRADE
QLD1,2020/01/02 12:30:00,6535.92,55.77,TRADE
QLD1,2020/01/02 13:00:00,6629.44,56.59,TRADE
QLD1,2020/01/02 13:30:00,6758.53,59.75,TRADE
QLD1,2020/01/02 14:00:00,6925.13,65.26,TRADE
QLD1,2020/01/02 14:30:00,7091.71,62.05,TRADE
QLD1,2020/01/02 15:00:00,7289.63,61.48,TRADE
QLD1,2020/01/02 15:30:00,7564,65.25,TRADE
QLD1,2020/01/02 16:00:00,7744.76,64.98,TRADE
QLD1,2020/01/02 16:30:00,7962.62,72.71,TRADE
QLD1,2020/01/02 17:00:00,8197.36,79.74,TRADE
QLD1,2020/01/02 17:30:00,8279.59,77.66,TRADE
QLD1,2020/01/02 18:00:00,8316.82,79.17,TRADE
QLD1,2020/01/02 18:30:00,8257.94,95.72,TRADE
QLD1,2020/01/02 19:00:00,8276.44,187.83,TRADE
QLD1,2020/01/02 19:30:00,8260.58,76.78,TRADE
QLD1,2020/01/02 20:00:00,8169.69,75.71,TRADE
QLD1,2020/01/02 20:30:00,8041.66,80.65,TRADE
QLD1,2020/01/02 21:00:00,7753.14,68.06,TRADE
QLD1,2020/01/02 21:30:00,7496.3,60.97,TRADE
QLD1,2020/01/02 22:00:00,7223.37,60.69,TRADE
QLD1,2020/01/02 22:30:00,7072.61,67.61,TRADE
QLD1,2020/01/02 23:00:00,6886.75,60.93,TRADE
QLD1,2020/01/02 23:30:00,6626.76,60.11,TRADE
QLD1,2020/01/03 00:00:00,6334.54,56.22,TRADE
QLD1,2020/01/03 00:30:00,6205.88,63.57,TRADE
QLD1,2020/01/03 01:00:00,6009.05,54.60,TRADE
QLD1,2020/01/03 01:30:00,5920.22,48.22,TRADE
QLD1,2020/01/03 02:00:00,5845.92,50.75,TRADE
QLD1,2020/01/03 02:30:00,5803.35,52.31,TRADE
QLD1,2020/01/03 03:00:00,5711.54,48.17,TRADE
QLD1,2020/01/03 03:30:00,5737.63,51.80,TRADE
QLD1,2020/01/03 04:00:00,5736.57,50.65,TRADE
QLD1,2020/01/03 04:30:00,5758.69,50.86,TRADE
QLD1,2020/01/03 05:00:00,5751.54,45.71,TRADE
QLD1,2020/01/03 05:30:00,5821.91,49.39,TRADE
QLD1,2020/01/03 06:00:00,5856.49,52.16,TRADE
QLD1,2020/01/03 06:30:00,5986.08,48.96,TRADE
QLD1,2020/01/03 07:00:00,6089.19,48.09,TRADE
QLD1,2020/01/03 07:30:00,6208.1,42.88,TRADE
QLD1,2020/01/03 08:00:00,6287.22,41.83,TRADE
QLD1,2020/01/03 08:30:00,6339.93,42.56,TRADE
QLD1,2020/01/03 09:00:00,6299.17,46.05,TRADE
QLD1,2020/01/03 09:30:00,6275.45,47.05,TRADE
QLD1,2020/01/03 10:00:00,6258.41,45.92,TRADE
QLD1,2020/01/03 10:30:00,6212.42,45.64,TRADE
QLD1,2020/01/03 11:00:00,6231.05,47.71,TRADE
QLD1,2020/01/03 11:30:00,6293.51,57.02,TRADE
QLD1,2020/01/03 12:00:00,6383.76,52.80,TRADE
QLD1,2020/01/03 12:30:00,6483.13,58.12,TRADE
QLD1,2020/01/03 13:00:00,6596.18,59.40,TRADE
QLD1,2020/01/03 13:30:00,6727.96,64.73,TRADE
QLD1,2020/01/03 14:00:00,6854.81,66.33,TRADE
QLD1,2020/01/03 14:30:00,7038.57,72.07,TRADE
QLD1,2020/01/03 15:00:00,7157.07,58.96,TRADE
QLD1,2020/01/03 15:30:00,7344.63,58.21,TRADE
QLD1,2020/01/03 16:00:00,7543.44,63.65,TRADE
QLD1,2020/01/03 16:30:00,7777.84,70.70,TRADE
QLD1,2020/01/03 17:00:00,8014.44,70.42,TRADE
QLD1,2020/01/03 17:30:00,8084.58,71.47,TRADE
QLD1,2020/01/03 18:00:00,8051.27,87.13,TRADE
QLD1,2020/01/03 18:30:00,7966.77,80.81,TRADE
QLD1,2020/01/03 19:00:00,7995.88,90.63,TRADE
QLD1,2020/01/03 19:30:00,7980.47,79.28,TRADE
QLD1,2020/01/03 20:00:00,7927.27,78.41,TRADE
QLD1,2020/01/03 20:30:00,7799.66,68.22,TRADE
QLD1,2020/01/03 21:00:00,7533.48,71,TRADE
QLD1,2020/01/03 21:30:00,7348.2,65.04,TRADE
QLD1,2020/01/03 22:00:00,7099.98,56.74,TRADE
QLD1,2020/01/03 22:30:00,6968.39,64.48,TRADE
QLD1,2020/01/03 23:00:00,6775.09,60.59,TRADE
QLD1,2020/01/03 23:30:00,6496.29,58.59,TRADE
QLD1,2020/01/04 00:00:00,6256.42,50.20,TRADE
QLD1,2020/01/04 00:30:00,6125.75,54.68,TRADE
QLD1,2020/01/04 01:00:00,5929.62,50.66,TRADE
QLD1,2020/01/04 01:30:00,5798.22,49.66,TRADE
QLD1,2020/01/04 02:00:00,5729.26,48.73,TRADE
QLD1,2020/01/04 02:30:00,5702.74,46.83,TRADE
QLD1,2020/01/04 03:00:00,5641.3,47.71,TRADE
QLD1,2020/01/04 03:30:00,5652.93,50.99,TRADE
QLD1,2020/01/04 04:00:00,5624.79,50.84,TRADE
QLD1,2020/01/04 04:30:00,5617.5,47.85,TRADE
QLD1,2020/01/04 05:00:00,5579.7,45.76,TRADE
QLD1,2020/01/04 05:30:00,5590.4,44.35,TRADE
QLD1,2020/01/04 06:00:00,5540.04,44.40,TRADE
QLD1,2020/01/04 06:30:00,5519.27,38.82,TRADE
QLD1,2020/01/04 07:00:00,5522.04,30.05,TRADE
QLD1,2020/01/04 07:30:00,5595.96,36.91,TRADE
QLD1,2020/01/04 08:00:00,5606.52,35.51,TRADE
QLD1,2020/01/04 08:30:00,5743.73,35.69,TRADE
QLD1,2020/01/04 09:00:00,5724.38,36.91,TRADE
QLD1,2020/01/04 09:30:00,5629.78,42.61,TRADE
QLD1,2020/01/04 10:00:00,5561.14,38.55,TRADE
QLD1,2020/01/04 10:30:00,5667.31,39.47,TRADE
QLD1,2020/01/04 11:00:00,5691.98,38.88,TRADE
QLD1,2020/01/04 11:30:00,5741.66,37.73,TRADE
QLD1,2020/01/04 12:00:00,5816.9,48.06,TRADE
QLD1,2020/01/04 12:30:00,5978.9,62.07,TRADE
QLD1,2020/01/04 13:00:00,6143.58,60.76,TRADE
QLD1,2020/01/04 13:30:00,6251.98,52.98,TRADE
QLD1,2020/01/04 14:00:00,6395.55,53.70,TRADE
QLD1,2020/01/04 14:30:00,6525.87,52.86,TRADE
QLD1,2020/01/04 15:00:00,6782.75,51.58,TRADE
QLD1,2020/01/04 15:30:00,7015.96,64.48,TRADE
QLD1,2020/01/04 16:00:00,7168.24,2017.52,TRADE
QLD1,2020/01/04 16:30:00,7300.15,66.43,TRADE
QLD1,2020/01/04 17:00:00,7542.14,173.13,TRADE
QLD1,2020/01/04 17:30:00,7659.16,334.08,TRADE
QLD1,2020/01/04 18:00:00,7609.22,249.16,TRADE
QLD1,2020/01/04 18:30:00,7685.92,96.51,TRADE
QLD1,2020/01/04 19:00:00,7766.5,84.15,TRADE
QLD1,2020/01/04 19:30:00,7807.34,97.59,TRADE
QLD1,2020/01/04 20:00:00,7647.78,244.85,TRADE
QLD1,2020/01/04 20:30:00,7504.08,99.36,TRADE
QLD1,2020/01/04 21:00:00,7306.64,71.24,TRADE
QLD1,2020/01/04 21:30:00,7073.11,44.57,TRADE
QLD1,2020/01/04 22:00:00,6901.65,49.47,TRADE
QLD1,2020/01/04 22:30:00,6825.3,63.69,TRADE
QLD1,2020/01/04 23:00:00,6679.97,44.95,TRADE
QLD1,2020/01/04 23:30:00,6454.47,42,TRADE
QLD1,2020/01/05 00:00:00,6207.21,42.41,TRADE
QLD1,2020/01/05 00:30:00,6043.31,43.22,TRADE
QLD1,2020/01/05 01:00:00,5907.62,42.65,TRADE
QLD1,2020/01/05 01:30:00,5833.7,44.45,TRADE
QLD1,2020/01/05 02:00:00,5738.31,37.22,TRADE
QLD1,2020/01/05 02:30:00,5690.55,36.65,TRADE
QLD1,2020/01/05 03:00:00,5679.92,35.15,TRADE
QLD1,2020/01/05 03:30:00,5629.5,38.97,TRADE
QLD1,2020/01/05 04:00:00,5592.22,37.74,TRADE
QLD1,2020/01/05 04:30:00,5594.57,41.36,TRADE
QLD1,2020/01/05 05:00:00,5582.76,40.31,TRADE
QLD1,2020/01/05 05:30:00,5528.89,36.50,TRADE
QLD1,2020/01/05 06:00:00,5451.19,36.39,TRADE
QLD1,2020/01/05 06:30:00,5426.99,34.10,TRADE
QLD1,2020/01/05 07:00:00,5407.7,33.68,TRADE
QLD1,2020/01/05 07:30:00,5474.61,30.07,TRADE
QLD1,2020/01/05 08:00:00,5448.83,30.65,TRADE
QLD1,2020/01/05 08:30:00,5505.03,32.78,TRADE
QLD1,2020/01/05 09:00:00,5496.36,26.28,TRADE
QLD1,2020/01/05 09:30:00,5515.78,24.72,TRADE
QLD1,2020/01/05 10:00:00,5530.47,22.03,TRADE
QLD1,2020/01/05 10:30:00,5603.26,30.27,TRADE
QLD1,2020/01/05 11:00:00,5637.27,32.17,TRADE
QLD1,2020/01/05 11:30:00,5672.78,17.28,TRADE
QLD1,2020/01/05 12:00:00,5829.6,30.88,TRADE
QLD1,2020/01/05 12:30:00,5988.98,35.83,TRADE
QLD1,2020/01/05 13:00:00,6117.53,33.16,TRADE
QLD1,2020/01/05 13:30:00,6291.37,41.12,TRADE
QLD1,2020/01/05 14:00:00,6469.55,45.30,TRADE
QLD1,2020/01/05 14:30:00,6632.51,45.05,TRADE
QLD1,2020/01/05 15:00:00,6814.24,38.38,TRADE
QLD1,2020/01/05 15:30:00,7056.12,41.53,TRADE
QLD1,2020/01/05 16:00:00,7285.78,46.01,TRADE
QLD1,2020/01/05 16:30:00,7447.75,46.26,TRADE
QLD1,2020/01/05 17:00:00,7699.28,52.84,TRADE
QLD1,2020/01/05 17:30:00,7785.59,48.45,TRADE
QLD1,2020/01/05 18:00:00,7919.55,68.81,TRADE
QLD1,2020/01/05 18:30:00,7914.61,69.29,TRADE
QLD1,2020/01/05 19:00:00,7917.65,67.44,TRADE
QLD1,2020/01/05 19:30:00,7911.68,66.39,TRADE
QLD1,2020/01/05 20:00:00,7857.58,69.47,TRADE
QLD1,2020/01/05 20:30:00,7763.19,67.41,TRADE
QLD1,2020/01/05 21:00:00,7509.21,65.04,TRADE
QLD1,2020/01/05 21:30:00,7336.89,49.79,TRADE
QLD1,2020/01/05 22:00:00,7069.02,41.46,TRADE
QLD1,2020/01/05 22:30:00,6971.92,49.67,TRADE
QLD1,2020/01/05 23:00:00,6768.31,46.49,TRADE
QLD1,2020/01/05 23:30:00,6525.37,43.08,TRADE
QLD1,2020/01/06 00:00:00,6287.08,38.72,TRADE
QLD1,2020/01/06 00:30:00,6111.76,39.76,TRADE
QLD1,2020/01/06 01:00:00,6002.28,33.75,TRADE
QLD1,2020/01/06 01:30:00,5915.48,36.79,TRADE
QLD1,2020/01/06 02:00:00,5814.07,31.18,TRADE
QLD1,2020/01/06 02:30:00,5816.02,34.75,TRADE
QLD1,2020/01/06 03:00:00,5778.9,34.09,TRADE
QLD1,2020/01/06 03:30:00,5772.09,36.71,TRADE
QLD1,2020/01/06 04:00:00,5771.78,38.07,TRADE
QLD1,2020/01/06 04:30:00,5760.62,37.44,TRADE
QLD1,2020/01/06 05:00:00,5828.04,39.77,TRADE
QLD1,2020/01/06 05:30:00,5909.14,51.87,TRADE
QLD1,2020/01/06 06:00:00,5994.41,48.16,TRADE
QLD1,2020/01/06 06:30:00,6211.75,47.51,TRADE
QLD1,2020/01/06 07:00:00,6387.33,46.71,TRADE
QLD1,2020/01/06 07:30:00,6565.74,44.83,TRADE
QLD1,2020/01/06 08:00:00,6667.8,44.47,TRADE
QLD1,2020/01/06 08:30:00,6780.51,44.42,TRADE
QLD1,2020/01/06 09:00:00,6788.87,48.65,TRADE
QLD1,2020/01/06 09:30:00,6751.96,48.86,TRADE
QLD1,2020/01/06 10:00:00,6690.87,50.89,TRADE
QLD1,2020/01/06 10:30:00,6705.98,47.03,TRADE
QLD1,2020/01/06 11:00:00,6750.08,47.40,TRADE
QLD1,2020/01/06 11:30:00,6766.33,47.22,TRADE
QLD1,2020/01/06 12:00:00,6818.52,46.19,TRADE
QLD1,2020/01/06 12:30:00,6944.38,48.85,TRADE
QLD1,2020/01/06 13:00:00,7080.75,50.69,TRADE
QLD1,2020/01/06 13:30:00,7180.3,50.01,TRADE
QLD1,2020/01/06 14:00:00,7295.75,63.05,TRADE
QLD1,2020/01/06 14:30:00,7423.56,64.93,TRADE
QLD1,2020/01/06 15:00:00,7635.63,53.40,TRADE
QLD1,2020/01/06 15:30:00,7809.08,49.27,TRADE
QLD1,2020/01/06 16:00:00,7918.17,56.61,TRADE
QLD1,2020/01/06 16:30:00,8105.08,53.28,TRADE
QLD1,2020/01/06 17:00:00,8250.07,62.14,TRADE
QLD1,2020/01/06 17:30:00,8188.67,56.56,TRADE
QLD1,2020/01/06 18:00:00,8221.39,64.76,TRADE
QLD1,2020/01/06 18:30:00,8179,71.31,TRADE
QLD1,2020/01/06 19:00:00,8278.74,76.82,TRADE
QLD1,2020/01/06 19:30:00,8280.14,74.07,TRADE
QLD1,2020/01/06 20:00:00,8180.88,70.91,TRADE
QLD1,2020/01/06 20:30:00,8022.81,65.29,TRADE
QLD1,2020/01/06 21:00:00,7790.34,54.91,TRADE
QLD1,2020/01/06 21:30:00,7566.21,49.72,TRADE
QLD1,2020/01/06 22:00:00,7301.56,46.29,TRADE
QLD1,2020/01/06 22:30:00,7107.08,49.35,TRADE
QLD1,2020/01/06 23:00:00,6890.19,45.20,TRADE
QLD1,2020/01/06 23:30:00,6575.66,50.28,TRADE
QLD1,2020/01/07 00:00:00,6364.75,53.21,TRADE
QLD1,2020/01/07 00:30:00,6201.87,51.31,TRADE
QLD1,2020/01/07 01:00:00,6029.59,48.67,TRADE
QLD1,2020/01/07 01:30:00,5958.83,40.35,TRADE
QLD1,2020/01/07 02:00:00,5926.89,46.88,TRADE
QLD1,2020/01/07 02:30:00,5875.5,45.97,TRADE
QLD1,2020/01/07 03:00:00,5823.4,46.79,TRADE
QLD1,2020/01/07 03:30:00,5819.25,46.41,TRADE
QLD1,2020/01/07 04:00:00,5747.19,283.99,TRADE
QLD1,2020/01/07 04:30:00,5800.8,41.79,TRADE
QLD1,2020/01/07 05:00:00,5850.75,42.07,TRADE
QLD1,2020/01/07 05:30:00,5961.72,42.94,TRADE
QLD1,2020/01/07 06:00:00,6021.96,48.78,TRADE
QLD1,2020/01/07 06:30:00,6254.49,47.87,TRADE
QLD1,2020/01/07 07:00:00,6378.36,47.69,TRADE
QLD1,2020/01/07 07:30:00,6586.29,47.33,TRADE
QLD1,2020/01/07 08:00:00,6676.58,47.12,TRADE
QLD1,2020/01/07 08:30:00,6748.78,47.17,TRADE
QLD1,2020/01/07 09:00:00,6795.38,47.76,TRADE
QLD1,2020/01/07 09:30:00,6773.4,55.93,TRADE
QLD1,2020/01/07 10:00:00,6735.22,54.16,TRADE
QLD1,2020/01/07 10:30:00,6726.68,47.25,TRADE
QLD1,2020/01/07 11:00:00,6819.3,45.08,TRADE
QLD1,2020/01/07 11:30:00,6752.15,41.85,TRADE
QLD1,2020/01/07 12:00:00,6772.58,47.41,TRADE
QLD1,2020/01/07 12:30:00,6799.47,47.42,TRADE
QLD1,2020/01/07 13:00:00,6918.84,47.71,TRADE
QLD1,2020/01/07 13:30:00,7012.87,60.61,TRADE
QLD1,2020/01/07 14:00:00,7123.99,62.73,TRADE
QLD1,2020/01/07 14:30:00,7250.11,56.92,TRADE
QLD1,2020/01/07 15:00:00,7383.18,56.60,TRADE
QLD1,2020/01/07 15:30:00,7466.2,56.43,TRADE
QLD1,2020/01/07 16:00:00,7714.98,68.16,TRADE
QLD1,2020/01/07 16:30:00,7900.54,82.16,TRADE
QLD1,2020/01/07 17:00:00,8177.4,107.68,TRADE
QLD1,2020/01/07 17:30:00,8174.49,76.97,TRADE
QLD1,2020/01/07 18:00:00,8175.25,76.08,TRADE
QLD1,2020/01/07 18:30:00,8150.07,72.30,TRADE
QLD1,2020/01/07 19:00:00,8241.61,74.81,TRADE
QLD1,2020/01/07 19:30:00,8228.79,76.09,TRADE
QLD1,2020/01/07 20:00:00,8170.18,72.95,TRADE
QLD1,2020/01/07 20:30:00,8009.5,71.83,TRADE
QLD1,2020/01/07 21:00:00,7751.13,64.16,TRADE
QLD1,2020/01/07 21:30:00,7529.19,59,TRADE
QLD1,2020/01/07 22:00:00,7246.82,45.86,TRADE
QLD1,2020/01/07 22:30:00,7056.85,51.80,TRADE
QLD1,2020/01/07 23:00:00,6869.38,50.68,TRADE
QLD1,2020/01/07 23:30:00,6598.94,53.95,TRADE
QLD1,2020/01/08 00:00:00,6362.89,51.04,TRADE
QLD1,2020/01/08 00:30:00,6210.81,48.41,TRADE
QLD1,2020/01/08 01:00:00,6031.49,46.08,TRADE
QLD1,2020/01/08 01:30:00,5942.28,44.13,TRADE
QLD1,2020/01/08 02:00:00,5866.97,37.56,TRADE
QLD1,2020/01/08 02:30:00,5815.47,39.91,TRADE
QLD1,2020/01/08 03:00:00,5771.44,44.14,TRADE
QLD1,2020/01/08 03:30:00,5732.51,45.58,TRADE
QLD1,2020/01/08 04:00:00,5742.04,44.21,TRADE
QLD1,2020/01/08 04:30:00,5791.54,47.33,TRADE
QLD1,2020/01/08 05:00:00,5832.17,46.80,TRADE
QLD1,2020/01/08 05:30:00,5881.35,46.46,TRADE
QLD1,2020/01/08 06:00:00,5961.08,55.12,TRADE
QLD1,2020/01/08 06:30:00,6126.23,54.39,TRADE
